User_ID,Location,Age
183142,"west falls, new york, usa",NULL
183145,"woburn, ,",72.0
183146,"albuquerque, new mexico, usa",49.0
183171,"lilburn, georgia, usa",43.0
183178,"madison, wisconsin, usa",35.0
183187,"williamsport, pennsylvania, usa",48.0
183196,"peoria, illinois, usa",33.0
183213,"münster, nordrhein-westfalen, germany",27.0
183257,"bay point, california, usa",NULL
183277,"asheville, north carolina, usa",38.0
183284,"stamford, connecticut, usa",NULL
183287,"paris, ile de france, france",28.0
183302,"columbia, south carolina, usa",NULL
183335,"camarillo, california, usa",32.0
183346,"delmenhorst, niedersachsen, germany",NULL
183347,"ft. meade, maryland, usa",35.0
183355,"denver, colorado, usa",60.0
183381,"surrey, british columbia, canada",NULL
183436,"secane, pennsylvania, usa",24.0
183476,"chinook, washington, usa",29.0
183482,"provo, utah, usa",NULL
183524,"hornburg, niedersachsen, germany",19.0
183532,"sherman, texas, usa",35.0
183537,"tallahassee, florida, usa",NULL
183540,"green cove springs, florida, usa",35.0
183555,"charlotte, north carolina, usa",NULL
183566,"wayland, massachusetts, usa",NULL
183572,"charlestown, massachusetts, usa",29.0
183589,"oak park, illinois, usa",61.0
183597,"new york, new york, usa",NULL
183598,"jefferson, oregon, usa",NULL
183664,"st. louis, missouri, usa",NULL
183670,"eagan, minnesota, usa",NULL
183722,"huntsville, alabama, usa",41.0
183725,"long beach, california, usa",NULL
183729,"austin, texas, usa",NULL
183730,"gravel ridge, arkansas, usa",24.0
183740,"ventura, california, usa",28.0
183745,"st. petersburg, florida, usa",25.0
183753,"sydney, new south wales, australia",26.0
183791,"chicago, illinois, usa",38.0
183800,"quebec, quebec, canada",29.0
183816,"astoria, oregon, usa",NULL
183832,"saint louis park, minnesota, usa",NULL
183849,"elk grove, california, usa",39.0
183855,"st. louis, missouri, usa",45.0
183871,"punta gorda, hamburg, usa",61.0
183883,"washington, dc, usa",35.0
183923,"dublin, n/a, ireland",NULL
183931,"olympia, washington, usa",NULL
183952,"alexandria, louisiana, usa",68.0
183958,"pambula, new south wales, australia",57.0
183963,"edmonton, alberta, canada",27.0
183980,"pender island, british columbia, canada",56.0
183985,"baton rouge, louisiana, usa",NULL
183995,"columbus (grandview heights), ohio, usa",49.0
184011,"carmel valley, california, usa",NULL
184037,"delta, british columbia, canada",55.0
184039,"kansas city, missouri, usa",NULL
184089,"calgary, alberta, canada",NULL
184121,"new freedom, pennsylvania, usa",37.0
184148,"virginia, minnesota, usa",NULL
184152,"washington, dc, usa",NULL
184186,"pulheim, nordrhein-westfalen, germany",30.0
184190,"storm lake, iowa, usa",NULL
184195,"coventry, connecticut, usa",46.0
184196,"monroe twp, new jersey, usa",NULL
184202,"spokane, washington, usa",32.0
184203,"forster, new south wales, australia",57.0
184223,"hallsville, texas, usa",NULL
184279,"san angelo, texas, usa",29.0
184299,"omaha, nebraska, usa",31.0
184305,"appleton, ,",64.0
184310,"valley, nebraska, usa",NULL
184320,"havertown, pennsylvania, usa",47.0
184354,"lincoln, nebraska, usa",36.0
184360,"lynchburg, virginia, usa",24.0
184365,"portland, oregon, usa",NULL
184386,"móstoles, madrid, spain",23.0
184401,"olympia, washington, united state",55.0
184424,"dayton, ohio, usa",44.0
184443,"bacoor, cavite, philippines",NULL
184445,"dallas, oregon, usa",NULL
184465,"louisville, kentucky, usa",33.0
184479,"sagamore hills, ohio, usa",NULL
184483,"pittsburgh, pennsylvania, usa",41.0
184485,"denver, colorado, usa",30.0
184486,"lima, lima, peru",35.0
184493,"seattle, washington, usa",NULL
184511,"ogallala, nebraska, usa",NULL
184513,"navarre, florida, usa",61.0
184532,"des moines, iowa, usa",28.0
184562,"ottawa, ontario, canada",49.0
184629,"tucson, arizona, usa",NULL
184632,"lawrence, kansas, usa",NULL
184647,"sacramento, california, usa",66.0
184649,"huntington, west virginia, usa",NULL
184661,"hilversum, , netherlands",NULL
184684,"everett, washington, usa",24.0
184770,"victoria, british columbia, canada",40.0
184777,"grand junction, colorado, usa",32.0
184789,"vancouver, british columbia, canada",34.0
184845,"milano, lombardia, italy",23.0
184870,"orland park, illinois, usa",48.0
184871,"freiburg, baden-wuerttemberg, germany",27.0
184890,"glenview, illinois, usa",32.0
184904,"chicago, illinois, usa",22.0
184918,"fredericton, new brunswick, canada",35.0
184924,"bristol, england, united kingdom",28.0
184985,"porto, porto, portugal",28.0
184990,"cacém, lisboa, portugal",27.0
184993,"chesterland, ohio, usa",42.0
185006,"delhi, new york, usa",50.0
185011,"mountain brook, alabama, usa",42.0
185056,"vancouver, ,",28.0
185071,"doylestown, pennsylvania, usa",33.0
185087,"slatington, pennsylvania, usa",41.0
185111,"ljubljana, n/a, slovenia",20.0
185123,"dublin, leinster, ireland",31.0
185140,"kuching, , malaysia",29.0
185147,"canaan, new york, usa",33.0
185154,"bethlehem, pennsylvania, usa",50.0
185163,"manotick, ,",NULL
185176,"dayton, ohio, usa",37.0
185190,"fife, scotland, united kingdom",NULL
185192,"brooklawn, new jersey, usa",NULL
185233,"winnemucca, nevada, usa",31.0
185252,"bonners ferry, idaho, usa",39.0
185254,"deleon, texas, usa",30.0
185258,"vancouver, british columbia, canada",NULL
185263,"puyallup, washington, usa",30.0
185275,"seattle, washington, usa",32.0
185282,"oceanside, california, usa",NULL
185288,"st-romuald, quebec, canada",NULL
185296,"mechanicsville, maryland, usa",51.0
185302,"barcelona, catalunya, spain",33.0
185308,"winchester, england, united kingdom",NULL
185313,"centerport, new york, usa",49.0
185339,"new york, new york, usa",24.0
185360,"marietta, georgia, usa",26.0
185384,"st. charles, missouri, usa",NULL
185390,"akron, new york, usa",54.0
185402,"wharton, new jersey, usa",29.0
185437,"yakima, washington, usa",NULL
185448,"richmond, virginia, usa",31.0
185450,"cantonment, florida, usa",35.0
185456,"new york, new york, usa",NULL
185467,"toluca lake, california, usa",NULL
185468,"whitehall, new york, usa",40.0
185473,"coudersport, pennsylvania, usa",29.0
185497,"garland, texas, usa",26.0
185514,"golden bay, takaka, new zealand",32.0
185519,"tallahassee, florida, usa",40.0
185528,"wellington, wellington, new zealand",NULL
185538,"london, england, united kingdom",28.0
185634,"fridley, minnesota, usa",NULL
185671,"houston, texas, usa",38.0
185676,"schaumburg, illinois, usa",28.0
185677,"tampa, florida, usa",NULL
185683,"ottawa, ontario, canada",NULL
185722,"long beach, california, usa",24.0
185771,"alexandria, virginia, usa",39.0
185834,"encinitas, california, usa",NULL
185921,"milan, ,",NULL
185933,"carlsbad, california, usa",NULL
185942,"salisbury, north carolina, usa",25.0
185955,"winston-salem, north carolina, usa",NULL
185988,"edmonton, alberta, canada",NULL
186000,"ocean city, new jersey, usa",NULL
186003,"ile d`oleron, ile d`oleron, france",52.0
186017,"columbus, indiana, usa",NULL
186032,"sandy, oregon, usa",36.0
186037,"simi valley, california, usa",32.0
186038,"georgetown, kentucky, usa",45.0
186039,"tehran, tehran, iran",24.0
186042,"santa cruz, california, usa",19.0
186046,"portland, oregon, usa",30.0
186115,"clarksville, tennessee,",NULL
186143,"encinitas, , usa",NULL
186203,"carlsbad, california, usa",NULL
186238,"san marcos, ,",NULL
186312,"comstock park, michigan, usa",NULL
186334,"auburn, california, usa",30.0
186362,"hollywood, california, usa",NULL
186446,"norwood, massachusetts, usa",47.0
186527,"richmond, vermont, usa",37.0
186533,"toronto, ontario, canada",33.0
186547,"apex, north carolina, usa",55.0
186570,"rantoul, illinois, usa",28.0
186601,"concord, north carolina, usa",31.0
186666,"juneau, alaska, usa",NULL
186678,"rockville, maryland, usa",NULL
186736,"barcelona, catalunya,",NULL
186749,"seminole, florida, usa",NULL
186762,"mcclelland, iowa, usa",18.0
186768,"toronto, ontario, canada",38.0
186807,"powell, ohio, usa",NULL
186831,"ypsilanti, michigan, usa",36.0
186832,"indianapolis, indiana, united kingdom",NULL
186837,"schofield, wisconsin, usa",39.0
186842,"vista, california, usa",22.0
186848,"madison, wisconsin, usa",31.0
186852,"arlington, massachusetts, usa",NULL
186857,"alta loma, california, usa",NULL
186866,"honolulu, hawaii, usa",67.0
186867,"apple creek, ohio, usa",53.0
186890,"aubrey, texas, usa",33.0
186899,"moore, oklahoma, usa",24.0
186927,"sterling heights, michigan, usa",NULL
186969,"lewiston, maine, usa",24.0
186991,"fredericksburg, virginia, usa",NULL
187003,"tulsa, oklahoma, usa",NULL
187008,"oklahoma city, oklahoma, usa",57.0
187018,"okinawa city, okinawa, japan",23.0
187025,"tulsa, oklahoma, usa",NULL
187029,"ardmore, oklahoma, usa",55.0
187035,"washington, d.c., ,",NULL
187043,"broken arrow, oklahoma, usa",50.0
187059,"port huron, michigan, usa",21.0
187065,"red feather lakes, ,",NULL
187145,"grapeview, washington, usa",65.0
187155,"mt. sterling, illinois, usa",29.0
187170,"chesapeake, virginia, usa",33.0
187172,"paris, kentucky, usa",19.0
187239,"lexington park, maryland, usa",NULL
187244,"san jose, california, usa",NULL
187245,"longmont, colorado, usa",NULL
187256,"citrus heights, california, usa",NULL
187262,"arleta, california, usa",NULL
187266,"gordon, nebraska, usa",66.0
187274,"dallas, oregon, usa",NULL
187289,"jordan, minnesota, usa",NULL
187333,"pinto, madrid, spain",33.0
187372,"vancouver, british columbia, canada",34.0
187374,"altus, ,",NULL
187397,"seal beach, california,",NULL
187422,"austin, texas, usa",NULL
187463,"east greenwich, rhode island, usa",56.0
187476,"santa monica, california, usa",NULL
187517,"brooklyn, new york, usa",28.0
187520,"hull, england, united kingdom",29.0
187533,"san jose, san jose, costa rica",68.0
187540,"glasgow, scotland, united kingdom",23.0
187574,"metuchen, new jersey, usa",NULL
187579,"sandoval, illinois, usa",NULL
187584,"rock hill, ,",NULL
187607,"olympia, washington, usa",51.0
187613,"olympia, washington, usa",19.0
187621,"leidschendam, zuid-holland, netherlands",39.0
187624,"mountlake terrace, washington, usa",34.0
187729,"hood river, oregon, usa",54.0
187747,"charlestown, massachusetts, usa",22.0
187752,"cleveland, ohio, usa",34.0
187761,"la, california, usa",NULL
187762,"rapid city, south dakota, usa",24.0
187763,"nyack, new york, usa",33.0
187790,"quezon city, manila, philippines",NULL
187801,"barcelona, catalunya, spain",47.0
187805,"marseille, paca, france",31.0
187808,"saginaw, michigan, usa",70.0
187822,"el dorado hills, california, usa",37.0
187830,"orlando, florida, usa",26.0
187835,"west bloomfield, michigan, usa",50.0
187844,"bern, bern, switzerland",NULL
187863,"greenwood, south carolina, usa",33.0
187865,"minneapolis, minnesota, usa",NULL
187896,"surfside beach, south carolina, usa",70.0
187904,"pegram, tennessee, usa",35.0
187918,"wake forest, north carolina, usa",NULL
187922,"taunton, massachusetts, usa",34.0
187931,"livermore, california, usa",NULL
187944,"hopatcong, new jersey, usa",41.0
187948,"los angeles, california, usa",27.0
187960,"tacoma, washington, usa",48.0
187981,"melbourne, victoria, australia",23.0
187989,"boston, massachusetts, usa",79.0
187990,"palmdale, california, usa",34.0
188010,"edmonton, alberta, canada",NULL
188022,"harlowton, montana, usa",NULL
188026,"huntington beach, california, usa",37.0
188027,"saint francis, minnesota, usa",44.0
188038,"innisfail, alberta, canada",NULL
188106,"las vegas, nevada, usa",41.0
188129,"lincoln city,or, oregon, usa",NULL
188140,"niagara region, ontario, canada",31.0
188171,"st. louis, missouri, usa",NULL
188178,"vancouver, british columbia, canada",37.0
188263,"fort lauderdale, florida, usa",NULL
188273,"hawthorne, new jersey, usa",22.0
188279,"raleigh, north carolina, usa",39.0
188280,"richmond, virginia, usa",53.0
188331,"green cove springs, florida, usa",55.0
188349,"pryor, oklahoma, usa",64.0
188350,"port washington, wisconsin, usa",NULL
188360,"wickenburg, arizona, usa",47.0
188369,"hong kong, n/a, hong kong",25.0
188379,"kannapolis, north carolina, usa",51.0
188396,"lakeside, arizona,",19.0
188398,"lexington, kentucky, usa",50.0
188411,"kleve, nordrhein-westfalen, germany",33.0
188418,"minneapolis, minnesota, usa",NULL
188441,"gainesville, florida, usa",38.0
188463,"sag harbor, new york, usa",NULL
188483,"vermilion, ohio, usa",37.0
188484,"derby, england, united kingdom",24.0
188490,"lexington, massachusetts, usa",NULL
188511,"phoenix, arizona, usa",37.0
188513,"brookfield, wisconsin, usa",44.0
188518,"mountain view, california, usa",33.0
188557,"kuching, sarawak, malaysia",25.0
188558,"walla walla, washington, usa",53.0
188564,"cincinnati, ,",NULL
188583,"thunder bay, ontario, canada",22.0
188589,"klang, selangor, malaysia",20.0
188593,"stockton, california, usa",26.0
188628,"jefferson, oregon, usa",NULL
188635,"orillia, ontario, canada",29.0
188658,"belfort, franche-comté, france",23.0
188659,"orange, connecticut, usa",61.0
188661,"kinderhook, new york, usa",32.0
188676,"eastern san fernando valley, california, usa",38.0
188685,"huntsville, alabama, usa",21.0
188696,"chula vista, california,",NULL
188704,"newberg, oregon, usa",NULL
188772,"fort wayne, indiana, usa",NULL
188779,"kepala batas, pulau pinang, malaysia",42.0
188786,"bridgewater, massachusetts, usa",NULL
188792,"san antonio, texas, usa",NULL
188796,"toronto, ontario, canada",NULL
188799,"redding, california, usa",23.0
188813,"st. louis, missouri, usa",NULL
188822,"new berlin, ,",NULL
188845,"desoto, missouri, usa",50.0
188847,"sacramento, california, usa",26.0
188878,"kentwood, michigan, usa",NULL
188892,"longmont, colorado, usa",NULL
188909,"helena, montana, usa",NULL
188951,"valdosta, georgia, usa",24.0
188986,"portland, oregon, usa",NULL
189005,"portland, oregon, usa",NULL
189012,"alpharetta, georgia, usa",41.0
189064,"coeur d`alene, idaho, usa",NULL
189066,"victoria, british columbia, canada",70.0
189076,"henderson, nevada, usa",32.0
189080,"hoxie, arkansas, usa",28.0
189104,"oceanside, california, usa",26.0
189115,"st. louis, missouri, usa",28.0
189120,"konstanz, baden-wuerttemberg, germany",27.0
189139,"lake country, british columbia, canada",40.0
189151,"albuquerque, new mexico, usa",60.0
189210,"catoosa, oklahoma, usa",29.0
189220,"stillwater, oklahoma, usa",NULL
189235,"st. paul, minnesota, usa",NULL
189254,"ottawa, ontario, canada",23.0
189279,"odivelas, lisboa,",39.0
189286,"troutdale, oregon, usa",28.0
189320,"lansing, michigan, usa",39.0
189334,"ottawa, ontario, canada",49.0
189335,"ottawa, ontario, canada",46.0
189392,"madison, wisconsin, usa",26.0
189403,"toronto, ontario, canada",33.0
189431,"winnipeg, manitoba, canada",39.0
189457,"rochester, new york, usa",NULL
189474,"plano, texas, usa",41.0
189516,"colorado springs, colorado, usa",37.0
189536,"sobral de monte agraço, n/a, portugal",20.0
189541,"green cove springs, florida, usa",NULL
189544,"vancouver, british columbia, canada",NULL
189554,"fulton, missouri, usa",NULL
189557,"guacara, carabobo, venezuela",26.0
189558,"catlettsburg, kentucky, usa",55.0
189569,"sunnyvale, california, usa",45.0
189609,"oxford, alabama, usa",32.0
189631,"lincoln, nebraska, usa",29.0
189632,"campbellsburg, kentucky, usa",NULL
189655,"pittsburgh, pennsylvania, usa",NULL
189666,"maastricht, limburg, netherlands",NULL
189678,"stamford, connecticut, usa",43.0
189686,"oakland, california, usa",51.0
189706,"canberra, australian capital territory, australia",47.0
189722,"pea ridge, arkansas, usa",NULL
189733,"seattle, washington, usa",30.0
189747,"vancouver, british columbia, canada",33.0
189835,"honolulu, hawaii, usa",NULL
189848,"henley-on-thames, oxfordshire, united kingdom",36.0
189855,"austin, texas, usa",33.0
189857,"birmingham, england, united kingdom",NULL
189891,"hays, kansas, usa",NULL
189939,"bohemia, new york, usa",NULL
189951,"hartford, connecticut, usa",NULL
189973,"pittsburgh, pennsylvania, usa",NULL
189996,"quit, quit, quit",34.0
190062,"chesapeake, virginia, usa",73.0
190080,"spartanburg, south carolina, usa",29.0
190111,"north vancouver, british columbia, canada",NULL
190123,"eagan, minnesota, usa",NULL
190175,"sydney, new south wales, australia",NULL
190185,"mesa, ,",NULL
190205,"paddington, new south wales, australia",70.0
190265,"dublin, leinster, ireland",30.0
190289,"boston, massachusetts, usa",29.0
190292,"wick, scotland, united kingdom",29.0
190298,"westminster, maryland, usa",NULL
190318,"huntersville, north carolina, usa",62.0
190335,"lititz, pennsylvania, usa",NULL
